StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task
7/21/17 14:19,7/21/17 14:25,0,73.153.45.51,100,370,1,7/21/17 14:25,R_3Ic9BtkJO0nAL35,,,,,40.39959717,-104.8002014,anonymous,EN,ABCNBEDISMEXV,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Manager went over results that algorithm prescreened I believe. ,Set of rules for computer process to follow. ,,,,,,,,,,,,,,,,,,,,,,,,,4,"It's technically fair in a sense. At the same time it ignores the ""human factor"" of which many considerations can lie. ",5,5,5,4,3,3,He would wonder what factors impacted the outcome. ,4,"Leaning towards trust, but slightly skeptical. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,2,1,3,3
7/21/17 14:17,7/21/17 14:25,0,73.116.60.25,100,518,1,7/21/17 14:25,R_2VQ0IjHruKpdedC,,,,,38.66810608,-121.3735962,anonymous,EN,A23437BMZ5T1FH,"1,2",3,6,,,,,,,,,,,,,1,"Humans have a more altenate life and are not fixed, therefore a computer choosing a schedule is not putting all of the options and the true situation that Christ needs or wants.",1,1,1,7,7,7,Chris would feel like he is taking order from a computer and that the manager has no feeling or empathy towards what is good for Christ and the manager. Christ feels like his opinion and voice does not count for anything.,1,If a manager is lazy or unwilling to make a schedule based on mutual agreement he is in no position to be a manager.,1,,,,,,,,,,,,,,,,,,,,,,,,,3,The algoritim makes decision based on numbers and data and the manager just approves the schedule. So the manager does not make the difficult decision he just approves the schedule.,A computer program that gets data from many different sources and it outputs a data sheet of numbers and percentage and does calculations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,4,1,2,2
7/21/17 14:21,7/21/17 14:26,0,63.155.141.155,100,306,1,7/21/17 14:26,R_9t7W4ZJxkddSPPH,,,,,44.06900024,-123.0825043,anonymous,EN,A31A4YKVSOYRVS,"1,2",3,6,5,It's fair because it's unbiased and objective.,7,5,5,6,7,7,I am just guessing.,4,It sounds like an objective formula so it should be trustworthy but who knows how it works,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The manager uses the algoritihm.,Math formulas that take into account various factors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,3,1,2,1
7/21/17 14:17,7/21/17 14:26,0,69.16.147.157,100,592,1,7/21/17 14:26,R_2RWfm2Wb91F5U2t,,,,,33.50830078,-112.071701,anonymous,EN,A27XYQJLE8D39R,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager analyzes the component's importance to the factory and the algorithm analyzes the breakdown history of the components.,"a set of mathematical instructions , especially if given to a computer, will help to calculate an answer to a problem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"i think thats totaly unfair , the results of that evaluation is completly false",1,2,1,7,7,6,i just thing that way,1,i don't trus at all that the algorithm makes good quality employee evaluation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,1,5,1,4,4
7/21/17 14:19,7/21/17 14:27,0,153.91.61.183,100,437,1,7/21/17 14:27,R_1NfrVK506YwE9Dz,,,,,38.78619385,-93.72389984,anonymous,EN,A17F06M11XQX6S,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager monitors the algorithm and makes adjustments as needed.  The algorithm listens to customer calls and makes a rating based on the customers tone and comments.,a set of rules used in solving problems or calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Without context, it would be difficult to fairly gauge how well someone is doing.  The person could be happy but not express it or show emotion and the algorithm could score the employee low.",3,3,3,5,4,5,I don't think the algorithm can be completely accurate so he would probably be frustrated or upset with the rating it gives him.,3,"Because there is no context to how a conversation occurred I think the algorithm would not be very accurate.  An employee could have done a good job, but the customers comments or tone may show they did a bad job when in reality the customer was just having a bad day.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,2,5,1,3,4
7/21/17 14:25,7/21/17 14:28,0,98.142.216.77,100,137,1,7/21/17 14:28,R_3fUKbKLm2qGKyOq,,,,,33.7480011,-84.38580322,anonymous,EN,APSP9NBS1JLLB,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,it's his job,3,3,4,4,2,4,i don't think he'd be too happy or upset,4,i don't really know the guy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,2,2,1,5,1
7/21/17 14:10,7/21/17 14:28,0,73.180.16.24,100,1105,1,7/21/17 14:28,R_3oEElv3jE0G6XKK,,,,,45.41329956,-122.4991989,anonymous,EN,AK1ZFSE17FKZN,"1,2",3,6,6,fair the manager reviews the analysis first,6,6,6,2,2,2,humble ,6,the manager decisions based on the algorithmic analysis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,algorithm analyzes the importance of the component to the factory and ts breakdown history. the manager assigns the employees to check and update,a computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,2,4,4,2,1
7/21/17 14:13,7/21/17 14:28,0,45.116.232.8,100,932,1,7/21/17 14:28,R_273S0Lcv2i4JUUT,,,,,24.90559387,67.0821991,anonymous,EN,A2OFRJHPNIMPI7,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,manager assign the role algorithum monitor the performance,performance of the employee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Evaluation of the employee is the right of the company ,6,6,5,4,2,3,If the people confident in his performance there should be no ,5,its good to monitor,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,1,6,4,3,4
7/21/17 14:15,7/21/17 14:28,0,75.130.179.94,100,793,1,7/21/17 14:28,R_3s7iPqhjgNyVxG0,,,,,34.75950623,-77.50189972,anonymous,EN,A28J4SW0GG4II3,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The algorithm did the scheduling, but based on its own doings as well as input from the manager. ","Algorithms are calculations made by a computer, in a business situation they can calculate much quicker things that would benefit the business than a person would be able to make. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"It seems fair because it's considering what's best for the benefit of the job, as well as the manager having input. So it isn't solely being done by a nonhuman. ",5,4,3,3,4,3,I think Chris would be generally happy with the decision because it's of benefit to him and the business that he work the shift he was given. I don't see him being angry or disappointed because it wasn't chosen just because of an algorithm. ,6,"I think if it were solely the algorithm I would be concerned, but the fact that the manager has input puts the human emotion into the decision making as well. So he can make decisions based on emotion that an algorithm won't consider. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,1,4,1,4,2
7/21/17 14:30,7/21/17 14:37,0,184.7.242.110,100,421,1,7/21/17 14:37,R_3EGdl4gLfnrJXwk,,,,,31.86639404,-95.65070343,anonymous,EN,A2YATPGNVEN36Q,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer programs that run and measure different criteria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,The algorithm evaluates fairly because it is only looking at Chris' measureable performances and is not basing anything on emotions.,5,4,4,3,3,3,"I don't think Chris would have a problem with this evaluation method, unless his performance is lacking.",5,"I think the algorithim can only judge on the things it can measure and not other factors like attendance, attitude, etc.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,1,6,1,1,4
7/21/17 14:37,7/21/17 14:42,0,24.62.138.44,100,285,1,7/21/17 14:42,R_3Gk5t9GdDqLekQp,,,,,42.63389587,-71.29570007,anonymous,EN,A1B76WYZ47BQJ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,7,very fair because he suspects that they meet the criteria.,5,4,4,4,4,4,Chris has neutral feeling without bias to make right choice.,7,He must trust system to work or than find a new system.,1,,,,,,,,,,,,,1,50,2,5,1,5,3
7/21/17 14:31,7/21/17 14:42,0,70.124.6.112,100,648,1,7/21/17 14:42,R_1MVYxY5ZsMwoc5x,,,,,26.15460205,-98.20449829,anonymous,EN,AAJEPFSQNC6X,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm finds the candidates based on what the manager is looking for. The algorithm then selects candidates for the manager to interview.,I think algorithms are computer functions that are set to find things or data depending on their settings.,,,,,,,,,,,,,,,,,,,,,,,,,2,The algorithm could possibly screen out candidates with better qualifications. I think a human would make better decisions in this situation.,3,2,2,7,5,7,Chris might feel that he wasn't even given a chance to present himself to the hiring manager. ,2,I cannot trust a machine to make a decision like this. A human should be the one to weed out the bad candidates because they might have better idea as to what they are looking for.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,2,3,3,3,3
7/21/17 14:32,7/21/17 14:42,0,98.177.136.98,100,622,1,7/21/17 14:42,R_3OcyptHFxv5r9Bf,,,,,33.57339478,-112.2570038,anonymous,EN,A1C66QKNXGH895,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager reads through the personal statements and the algorithm sorts through resumes.  Then the algorithm chooses the top candidates based on those results.,A computer program that looks for patterns and sorts them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,The algorithm analyzes resumes which sorts out how qualified the applicants are. ,4,4,4,4,4,5,"It would depend on whether he gets chosen, how he would feel.",6,"I think the algorythm would take the emotion out of hiring, it would choose based on which were best qualified.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,1,2,1,4,3
7/21/17 14:37,7/21/17 14:48,0,50.243.111.147,100,692,1,7/21/17 14:48,R_DvOl78kVra4l2vL,,,,,47.61019897,-122.3042984,anonymous,EN,A22MREX05K7V9Y,"1,2",3,6,,,,,,,,,,,,,4,Algorithms cannot fully determine a person's actions and productivity.  It can only guess because a person's actions cannot be fully predicted base on data. ,2,2,2,6,6,6,Chris could feel like he is treated as an object rather than a person with feelings. ,4,"Although it may seem unethical, I see the manager's reasoning with predicting a person's actions through a computer.  It may give them him/her some assurance and a sense of security.",1,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager is in charge of scheduling the employees and the algorithm helps the manager choose the schedule base on data collected on employee.,Algorithms collect data and reach results and analyzations through those data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,1,5,4,2,2
7/21/17 14:52,7/21/17 15:01,0,76.243.100.30,100,527,1,7/21/17 15:01,R_cC8yQ2DhH5WxmjD,,,,,42.42550659,-83.25330353,anonymous,EN,A3SUN3J72ZJ8W9,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algorithms a pretty much rules made by a system or computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"I think its very fair that an algorithm, if anything the algorithm makes it easier to identify and prevent problems",4,3,4,2,3,3,"I dont think chris would necessarily happy being assigned jobs by the algorithm, but i dont see him being mad either.",6,"I trust the algorithm because that's what its made for, when maintenance is done chris will see if there's something wrong anyway.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,3,2,1,1
7/21/17 14:57,7/21/17 15:02,0,73.114.22.97,100,299,1,7/21/17 15:02,R_2BnzG3e5cUZanvT,,,,,42.08070374,-72.55819702,anonymous,EN,A2FXD55FJV1RSV,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager and the algorithm work together to determine the schedule of who works when based upon availability and the number of customers during different times of the week.,"Mathematical systems that take in information and manipulate the information to give a ""solution"" to the problem that the data represent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,It is fair because the algorithm uses the employees' availabilities to make the schedule. ,6,5,5,2,1,2,If Chris stated that he was available to work mornings he should be happy that the algorithm put him on the schedule in the mornings.,6,It seems like it probably works well to use an algorithm based on availabilities.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,2,5,1,4,2
7/24/17 14:26,7/24/17 14:27,0,173.239.232.108,100,100,1,7/24/17 14:27,R_2xJzK99hSV6dKP2,,,,,33.01980591,-96.69889832,anonymous,EN,A383U9YJIBG4IA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The manager let the alhorhytm take over.,If/Then statements,,,,,,,,,,,,,4,It could be random.,4,4,4,4,4,4,It's random so no preferences.,1,"I don't know what the algorhythm is,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,2,6,1,3,2
7/24/17 14:25,7/24/17 14:27,0,63.228.57.117,100,147,1,7/24/17 14:27,R_12l2gNnk9pFZUEx,,,,,44.97290039,-93.28730011,anonymous,EN,A109MLAWERUIBG,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The algorithm makes decisions on worker review, and the manager checks and adjust the algorithm as necessary.",Algorithms are a set of rules that a computer program follows to perform actions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"An algorithm cannot detect the subtleties a human can, even when monitored.",1,1,1,7,7,7,"No matter what the algorithm chooses, it can't be totally accurate.",1,The manager can abuse the algorithm by manipulating it and claiming the algorithm decided it.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,3,1,3,4
7/24/17 14:25,7/24/17 14:28,0,66.142.195.205,100,165,1,7/24/17 14:28,R_R8Zqsc96pe6LQFH,,,,,34.80580139,-96.70459747,anonymous,EN,A2M45YGLOWMO4N,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,"As a manager it's their job to monitor what their employees are doing, not do the work.",4,4,5,3,2,3,I think he should feel proud that he has a job.,6,There's no reason not to trust him.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,2,5,1,5,1
7/24/17 14:25,7/24/17 14:28,0,50.25.62.49,100,185,1,7/24/17 14:28,R_2V1ryLwEwhNiLRY,,,,,37.71589661,-82.23690033,anonymous,EN,A1VW8Y7XCV3DRW,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A calculation of whatever data is needed to make decisions. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,It is fair for the business to schedule a worker when most needed. ,6,6,6,2,2,2,He would be happy to work his shift and be busy so it will go by faster. ,5,Because it is using calculations to determine the busiest time. ,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,1,3,1,1,2
7/24/17 14:25,7/24/17 14:28,0,170.218.231.23,100,216,1,7/24/17 14:28,R_1LvNN4G8Ay3ulUp,,,,,41.55839539,-81.4756012,anonymous,EN,AR5WLBXGI7HYE,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"It is unkown what other job duties Chris has to be evaluated on and this seems very limited. Also, tone and inflection do not neccessarily correlate with a person's satificaction.",2,2,2,6,5,6,"It is unkown what other job duties Chris has to be evaluated on and this seems very limited. Also, tone and inflection do not neccessarily correlate with a person's satificaction.",2,"It is unkown what other job duties Chris has to be evaluated on and this seems very limited. Also, tone and inflection do not neccessarily correlate with a person's satificaction. ",1,3,the manager utilized the algorithm to evaluate and employees performance.,computer program to quantify data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,2,6,1,2,4
7/24/17 14:25,7/24/17 14:28,0,73.215.190.27,100,190,1,7/24/17 14:28,R_pyeqruvM6IGLLH3,,,,,39.77960205,-75.05049896,anonymous,EN,A3K9LVJLXFD42S,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a series of tasks to complete a problem. or a variable outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,gut feeling,7,7,5,3,2,1,gut feeling,3,gut feeling,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,3,1,1,3
7/24/17 14:25,7/24/17 14:28,0,68.107.159.63,100,212,1,7/24/17 14:29,R_2wz90xjetxLOIql,,,,,36.79679871,-76.17669678,anonymous,EN,A27NBV36YH6WI2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,he might have an opinion who can handle well at what situations,4,4,5,4,3,3,chris should have been ready to work as he was aware of job nature,4,manager might have enough experience and thats why have promoted to that position,1,,,,,,,,,,,,,,,,,,,,,,,,,3,30,2,5,4,5,2
7/24/17 14:25,7/24/17 14:29,0,174.124.252.61,100,217,1,7/24/17 14:29,R_2dz3Zzc0lf5qBnM,,,,,43.84770203,-84.02249908,anonymous,EN,AKYXQY5IP7S0Z,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,7,A manager will always want to pick the best person.,5,4,5,2,2,3,He would probably feel proud if he is in the top applicants.,6,The manager is experienced enough to know what it takes.,1,,,,,,,,,,,,,2,28,2,2,1,5,3
