fairness ID,20 types fairness,fairness,fairness code,trust ID,20 types trust,trust,trust code,emotion ID,20 types emotion,emotion,emotion code
R_3exjBYKbZgOmgcF,"1,3",4,needs more info,R_1KloAJVCuxApwBP,"1,4",6,7,R_2e2RgV2M6hTNVhe,"1,3",2.333333333,100a
R_2ROI6kzmusW4ab6,"1,3",5,3,R_uyrv2zfndFY2fbr,"1,4",6,4,R_3GwbfgyGbTWpPs3,"1,3",3.0,16a
R_2QfboIDY5AsmN1H,"1,3",4,2,R_uyrv2zfndFY2fbr,"1,4",6,7,R_24jboRutXrMmq6P,"1,3",3.333333333,12
R_2QfboIDY5AsmN1H,"1,3",4,99c,R_21hTW5aenyA26kz,"1,4",6,7,R_1DOwNjoFdtEQttw,"1,3",3.5,16a
R_3NVc1tYoiFdRYi8,"1,3",5,3,R_2TtVkSbAdgpG1yj,"1,4",6,7,R_27v2GOn3kz9GdpW,"1,3",4.166666667,9b
R_3NVc1tYoiFdRYi8,"1,3",5,12,R_3PZvbmwUOCnsvIC,"1,4",7,7,R_1pWDDD1Kzze0S9y,"1,3",4.333333333,100a
R_2P0CGG6jrPpXrVH,"1,3",4,1,R_3e3sQ76VQExBUWR,"1,4",7,5,R_DTxqEJTdnfVSwHD,"1,3",4.0,12
R_2dEoeXF8l9ocLqg,"1,3",3,9a,R_2abIRoYYedQ8bah,"1,3",1,9a,R_DTxqEJTdnfVSwHD,"1,3",4.0,51
R_12o4WPgciSIsWDY,"1,3",6,1,R_3nG8U6w3hdwU1Ld,"1,3",2,100c,R_24uwgr2H1TJlBa5,"1,3",5.0,2
R_25u0LMwfMMUezeX,"1,3",5,7,R_3qvNkh12svgE9GU,"1,3",2,9c,R_yruCx44r4VTrx7z,"1,3",5.166666667,3
R_25u0LMwfMMUezeX,"1,3",5,4,R_2xWDxHGYTBujFKE,"1,3",2,9c,R_10CpVihORH7nzdT,"1,3",5.5,1
R_1Neq9gPulUHykNo,"1,3",6,1,R_25TuGmEZkWEXG15,"1,3",2,9b,R_sO6jtxi0zjfnKZX,"1,3",4.0,100a
R_1Neq9gPulUHykNo,"1,3",6,2,R_2zwsRjGLAU74dQe,"1,3",2,9a,R_1rjZbGHblyKWz56,"1,3",5.0,16a
R_2akRig0nFmxwavh,"1,3",5,8b,R_2UVOiBGuC5fQowN,"1,3",2,needs more info,R_3j2LmCa40Np8f50,"1,3",5.0,4
R_1InpczyR2kE7MHj,"1,3",5,1,R_32YqbNAsDIDqHcC,"1,3",2,9a,R_1LCNlS60pQ23oWI,"1,3",7.0,5
R_3plu1JMzXLjTsAK,"1,3",7,1,R_1JY0hV7j7sabYRL,"1,3",2,9a,R_3JCp1hrca5iIG1I,"1,3",6.333333333,7
R_RJHJh9ekUMC2Shb,"1,3",3,9a,R_1DYV4SLdk80r1pG,"1,3",2,9a,R_pSgH5ErheANGDXH,"1,3",2.5,8
R_1Qcp2UUPBqZnkec,"1,3",3,9a,R_1MPXjLz8OZQUMKb,"1,3",2,8,R_pSgH5ErheANGDXH,"1,3",2.5,12
R_2ymk3M9tAYwWuEN,"1,3",4,1,R_2vYtA6caQQFGoUY,"1,3",2,9a,R_pSgH5ErheANGDXH,"1,3",2.5,51
R_2e2RgV2M6hTNVhe,"1,3",5,2,R_88hhpePQQyseZhL,"1,3",2,9a,R_2SkoCumjeAgp4qa,"1,3",2.333333333,52
R_3GwbfgyGbTWpPs3,"1,3",6,2,R_3iR4sDlZ9rK4CW7,"1,3",2,52a,R_24hIN8eWxbjDWZ3,"1,2",4.0,100c
R_24jboRutXrMmq6P,"1,3",5,2,R_3knOAWjzfrwWIjD,"1,3",2,9b,R_3lDHFRefPLPHjnF,"1,2",2.0,12
R_1DOwNjoFdtEQttw,"1,3",5,3,R_1QEn2vVJ2c6ZAdd,"1,3",2,9c,R_2XjSFp5n2Zk5cUf,"1,2",3.833333333,16b
R_27v2GOn3kz9GdpW,"1,3",7,2,R_20OTdhnyWehOGqY,"1,3",3,51,R_2y3oYzP2BaXVHys,"1,2",3.166666667,52
R_1pWDDD1Kzze0S9y,"1,3",6,3,R_1H2bzSFrYjyomKh,"1,3",3,8,R_tSDsJzobYf845Ox,"1,2",2.0,9a
R_DTxqEJTdnfVSwHD,"1,3",5,5,R_XIlWrdoTTwVVi8h,"1,3",3,7,R_33g06WFnIyfIbuV,"1,2",3.0,9b
R_24uwgr2H1TJlBa5,"1,3",5,1,R_XIlWrdoTTwVVi8h,"1,3",3,12,R_2TGiwBKxy5ICL3Y,"1,2",3.166666667,16b
R_yruCx44r4VTrx7z,"1,3",6,2,R_pyeqruvM6IGLLH3,"1,3",3,100a,R_1CJcvCAcbs2CEzC,"1,2",4.166666667,16b
R_10CpVihORH7nzdT,"1,3",6,1,R_OwZMUMsRVd9CAlH,"1,3",3,9c,R_p0MrzUQuv2R2jpT,"1,2",4.5,5
R_sO6jtxi0zjfnKZX,"1,3",6,4b,R_OwZMUMsRVd9CAlH,"1,3",3,12,R_1eIArOdAUmo83Ma,"1,2",4.5,18
R_1rjZbGHblyKWz56,"1,3",5,1,R_NXXfUE0hqjyqlcB,"1,3",3,100,R_3npgokPO38gDYfk,"1,2",2.833333333,16b
R_3j2LmCa40Np8f50,"1,3",6,7,R_2scMkIRi4q9Aj6B,"1,3",3,9c,R_tVrTkd1HXEeXQSB,"1,2",3.166666667,16b
R_1LCNlS60pQ23oWI,"1,3",7,7,R_1in68AnDfJFSaN3,"1,3",3,9c,R_3KrpFhAF18cyo5M,"1,2",3.5,16b
R_3JCp1hrca5iIG1I,"1,3",6,1,R_9mIP1OJGznE66RP,"1,3",3,9a,R_3F7mk5RgnOuzreV,"1,2",2.833333333,9b
R_pSgH5ErheANGDXH,"1,3",6,7,R_3exjBYKbZgOmgcF,"1,3",3,needs more info,R_2th5FbJWng6d2zS,"1,2",4.0,needs more info
R_pSgH5ErheANGDXH,"1,3",6,4,R_2ROI6kzmusW4ab6,"1,3",4,7,R_2qDlU71A1Q9D8xW,"1,2",4.0,needs more info
R_2SkoCumjeAgp4qa,"1,3",7,1,R_2ROI6kzmusW4ab6,"1,3",4,9a,R_yPgpJHz3xwJX91T,"1,2",3.333333333,100c
R_24hIN8eWxbjDWZ3,"1,2",4,100,R_2QfboIDY5AsmN1H,"1,3",4,4,R_2ygyPTD0WjoiB9P,"1,2",4.0,18
R_3lDHFRefPLPHjnF,"1,2",3,9,R_3NVc1tYoiFdRYi8,"1,3",4,7,R_31XVu3rDssbyDnT,"1,2",4.0,18
R_2XjSFp5n2Zk5cUf,"1,2",3,9a,R_3NVc1tYoiFdRYi8,"1,3",4,12,R_24r2HxVoNzfalM5,"1,2",5.5,needs more info
R_2y3oYzP2BaXVHys,"1,2",3,12b,R_2P0CGG6jrPpXrVH,"1,3",4,10,R_UQHB0o3ZaglnUEF,"1,2",3.833333333,100a
R_tSDsJzobYf845Ox,"1,2",2,12a,R_2P0CGG6jrPpXrVH,"1,3",4,needs more info,R_ujGYamhYcAdktxL,"1,2",1.6666666669999999,12
R_33g06WFnIyfIbuV,"1,2",2,12b,R_2dEoeXF8l9ocLqg,"1,3",4,1,R_2Eh35UK3aBjFcOe,"1,2",3.166666667,12
R_2TGiwBKxy5ICL3Y,"1,2",3,15,R_12o4WPgciSIsWDY,"1,3",4,7,R_3IYJyLDmqkuc1Yi,"1,2",4.0,13
R_1CJcvCAcbs2CEzC,"1,2",5,15,R_12o4WPgciSIsWDY,"1,3",4,9b,R_3IYJyLDmqkuc1Yi,"1,2",4.0,52
R_p0MrzUQuv2R2jpT,"1,2",4,14a,R_25u0LMwfMMUezeX,"1,3",4,4,R_8eNJVzGC3LpHDrj,"1,2",3.833333333,16b
R_1eIArOdAUmo83Ma,"1,2",6,2,R_1Neq9gPulUHykNo,"1,3",4,7,R_AaGCQMgUSQhPBpT,"1,2",4.5,5
R_3npgokPO38gDYfk,"1,2",3,100,R_1Neq9gPulUHykNo,"1,3",4,9b,R_3M0eddgfMSeN8UI,"1,2",4.833333333,51
R_tVrTkd1HXEeXQSB,"1,2",5,13,R_2akRig0nFmxwavh,"1,3",4,7,R_1kTBTUlfnTNdXPH,"1,2",3.333333333,13
R_3KrpFhAF18cyo5M,"1,2",3,9a,R_1InpczyR2kE7MHj,"1,3",4,18,R_33vZ7znercsWYpG,"1,2",3.666666667,5
R_3F7mk5RgnOuzreV,"1,2",4,9,R_3plu1JMzXLjTsAK,"1,3",4,3,R_2tnGN6nDqcDRUee,"1,2",4.0,needs more info
R_2th5FbJWng6d2zS,"1,2",6,100,R_3plu1JMzXLjTsAK,"1,3",4,12,R_WBcATVZlHs8eQb7,"1,2",4.333333333,13
R_2qDlU71A1Q9D8xW,"1,2",3,12b,R_RJHJh9ekUMC2Shb,"1,3",4,needs more info,R_WBcATVZlHs8eQb7,"1,2",4.333333333,18
R_yPgpJHz3xwJX91T,"1,2",7,2,R_1Qcp2UUPBqZnkec,"1,3",4,7,R_515IXhl41upn47T,"1,2",4.833333333,16b
R_2ygyPTD0WjoiB9P,"1,2",6,13,R_2ymk3M9tAYwWuEN,"1,3",4,needs more info,R_2nnrJ11hxceyA6Z,"1,2",4.833333333,13
R_31XVu3rDssbyDnT,"1,2",4,13,R_2e2RgV2M6hTNVhe,"1,3",5,2,R_1g0CLi12xYDM4G8,"1,2",5.333333333,5
R_24r2HxVoNzfalM5,"1,2",4,5,R_3GwbfgyGbTWpPs3,"1,3",5,7,R_etzrUl0V85ox4sx,"1,2",5.5,13
R_24r2HxVoNzfalM5,"1,2",4,14a,R_3GwbfgyGbTWpPs3,"1,3",5,9b,R_vidqTHwAmtH8rLP,"1,2",5.666666667,13
R_UQHB0o3ZaglnUEF,"1,2",3,9a,R_24jboRutXrMmq6P,"1,3",5,1,R_21Fh2h9AQEtS4Jg,"1,2",6.166666667,100c
R_ujGYamhYcAdktxL,"1,2",2,9b,R_1DOwNjoFdtEQttw,"1,3",5,7,R_2zjvyGBd5qy8HJr,"1,2",6.166666667,100c
R_2Eh35UK3aBjFcOe,"1,2",4,9a,R_27v2GOn3kz9GdpW,"1,3",5,7,R_2OZRuIf0QKLlaR3,"1,2",4.0,100a
R_3IYJyLDmqkuc1Yi,"1,2",5,7,R_1pWDDD1Kzze0S9y,"1,3",5,9b,R_a3l7OwunV6Naaqt,"1,2",5.0,100a
R_3IYJyLDmqkuc1Yi,"1,2",5,12,R_DTxqEJTdnfVSwHD,"1,3",5,7,R_3OqVsiSzsRZs870,"1,2",5.0,13
R_8eNJVzGC3LpHDrj,"1,2",4,100,R_24uwgr2H1TJlBa5,"1,3",5,100c,R_2tLFtCD7tkJELUz,"1,2",4.0,13
R_AaGCQMgUSQhPBpT,"1,2",5,1,R_yruCx44r4VTrx7z,"1,3",6,7,R_2tLFtCD7tkJELUz,"1,2",4.0,100a
R_AaGCQMgUSQhPBpT,"1,2",5,5,R_10CpVihORH7nzdT,"1,3",6,1,R_1l67SlM7WmXvqeM,"1,2",3.5,16b
R_3M0eddgfMSeN8UI,"1,2",6,100,R_10CpVihORH7nzdT,"1,3",6,7,R_2R4bvlzwcFLZ8F7,"1,2",4.666666667,16b
R_1kTBTUlfnTNdXPH,"1,2",6,3,R_sO6jtxi0zjfnKZX,"1,3",6,7,R_1gw1RdTp9HiqoBo,"1,2",4.333333333,5
R_33vZ7znercsWYpG,"1,2",6,5,R_1rjZbGHblyKWz56,"1,3",6,7,R_2V1ryLwEwhNiLRY,"1,2",6.0,51
R_2tnGN6nDqcDRUee,"1,2",6,5,R_3j2LmCa40Np8f50,"1,3",6,4,R_29jeKzxal9yyt0n,"1,2",4.0,52
R_WBcATVZlHs8eQb7,"1,2",6,13,R_1LCNlS60pQ23oWI,"1,3",6,1,R_Y67OSKBI7W8ADIJ,"1,2",4.0,needs more info
R_515IXhl41upn47T,"1,2",5,2,R_1LCNlS60pQ23oWI,"1,3",6,5,R_wWNp8lNrIOaFhmx,"1,2",5.333333333,5
R_2nnrJ11hxceyA6Z,"1,2",6,5,R_3JCp1hrca5iIG1I,"1,3",6,1,R_cGxxOVGxJtA0zGV,"1,2",5.5,5
R_1g0CLi12xYDM4G8,"1,2",6,5,R_pSgH5ErheANGDXH,"1,3",6,7,R_SV8an8rmKin6FSp,"1,2",3.5,100a
R_etzrUl0V85ox4sx,"1,2",7,13,R_2SkoCumjeAgp4qa,"1,3",7,100a,R_1nT4PAmKAg04xwY,"1,2",4.666666667,13
R_vidqTHwAmtH8rLP,"1,2",5,2,R_24hIN8eWxbjDWZ3,"1,2",1,100,R_2eQpaNQHT2ku1Q8,"1,2",3.0,16b
R_21Fh2h9AQEtS4Jg,"1,2",5,5,R_3lDHFRefPLPHjnF,"1,2",1,9,R_cT4ONGCQ4CUixj3,"1,2",5.5,5
R_2zjvyGBd5qy8HJr,"1,2",6,5,R_2XjSFp5n2Zk5cUf,"1,2",2,9a,R_23VpXJSUECrF7kL,"1,2",6.166666667,5
R_2OZRuIf0QKLlaR3,"1,2",6,7,R_2y3oYzP2BaXVHys,"1,2",2,9c,R_1f7yeazVXcjgMGR,"1,2",2.666666667,9c
R_a3l7OwunV6Naaqt,"1,2",6,1,R_tSDsJzobYf845Ox,"1,2",2,52a,R_2sQMctRVnJkQLGv,"1,2",6.166666667,5
R_3OqVsiSzsRZs870,"1,2",7,5,R_tSDsJzobYf845Ox,"1,2",2,9c,R_2B4pdjfrqXys8po,"1,1",1.5,100b
R_2tLFtCD7tkJELUz,"1,2",5,5,R_33g06WFnIyfIbuV,"1,2",2,52a,R_32L7kRC1NXAVHnV,"1,1",2.833333333,52
R_1l67SlM7WmXvqeM,"1,2",3,8b,R_2TGiwBKxy5ICL3Y,"1,2",3,12,R_1QnEYVxZ9KB0EJT,"1,1",4.0,needs more info
R_2R4bvlzwcFLZ8F7,"1,2",6,1,R_1CJcvCAcbs2CEzC,"1,2",3,9a,R_XSvvOAs6k43MN5D,"1,1",4.0,13
R_1gw1RdTp9HiqoBo,"1,2",6,100,R_p0MrzUQuv2R2jpT,"1,2",3,1,R_4NGL19xlusP6dzz,"1,1",4.166666667,13
R_2V1ryLwEwhNiLRY,"1,2",6,4,R_p0MrzUQuv2R2jpT,"1,2",3,9c,R_1myL5SO6zVV5MON,"1,1",4.333333333,18
R_2V1ryLwEwhNiLRY,"1,2",6,13,R_1eIArOdAUmo83Ma,"1,2",3,9c,R_3QShP9MAaNmoOU8,"1,1",4.5,7
R_29jeKzxal9yyt0n,"1,2",6,1,R_3npgokPO38gDYfk,"1,2",3,needs more info,R_OMSE2DyDZdburND,"1,1",5.5,18
R_Y67OSKBI7W8ADIJ,"1,2",4,100a,R_tVrTkd1HXEeXQSB,"1,2",3,9b,R_3EG7IrQI8xnCbl6,"1,1",3.333333333,100a
R_wWNp8lNrIOaFhmx,"1,2",6,5,R_3KrpFhAF18cyo5M,"1,2",3,9a,R_1PaWzFxrjPyCv7E,"1,1",4.166666667,13
R_cGxxOVGxJtA0zGV,"1,2",6,13,R_3F7mk5RgnOuzreV,"1,2",3,needs more info,R_1GiLe4S9e9sGGyt,"1,1",4.833333333,3
R_SV8an8rmKin6FSp,"1,2",6,1,R_2th5FbJWng6d2zS,"1,2",3,needs more info,R_3HMoGftCBhSulUC,"1,1",4.833333333,51
R_1nT4PAmKAg04xwY,"1,2",6,5,R_2qDlU71A1Q9D8xW,"1,2",3,9a,R_s6F9xR4rGhdkaWd,"1,1",5.666666667,51
R_2eQpaNQHT2ku1Q8,"1,2",6,13,R_yPgpJHz3xwJX91T,"1,2",4,needs more info,R_2uBjAPOPLuyPbgZ,"1,1",3.0,9a
R_cT4ONGCQ4CUixj3,"1,2",7,6b,R_2ygyPTD0WjoiB9P,"1,2",4,18,R_2dFIJo14R31DU0z,"1,1",4.0,needs more info
R_23VpXJSUECrF7kL,"1,2",7,1,R_31XVu3rDssbyDnT,"1,2",4,100a,R_1Ka9URSJEyFVq40,"1,1",3.333333333,52a
R_23VpXJSUECrF7kL,"1,2",7,5,R_24r2HxVoNzfalM5,"1,2",4,9c,R_1FKw4ApwD10BpQ5,"1,1",4.0,18
R_1f7yeazVXcjgMGR,"1,2",6,1,R_UQHB0o3ZaglnUEF,"1,2",4,9c,R_3J8jVBahl5XPpqS,"1,1",4.166666667,18
R_2sQMctRVnJkQLGv,"1,2",6,1,R_ujGYamhYcAdktxL,"1,2",4,7,R_1hBeTyweNvw69G9,"1,1",4.5,18
R_2B4pdjfrqXys8po,"1,1",3,100,R_ujGYamhYcAdktxL,"1,2",4,9a,R_2WvU5Pk3FUgD30e,"1,1",5.0,18
R_32L7kRC1NXAVHnV,"1,1",1,9b,R_2Eh35UK3aBjFcOe,"1,2",4,1,R_1Dq0jBFRtvT6sZz,"1,1",5.0,18
R_1QnEYVxZ9KB0EJT,"1,1",4,13,R_2Eh35UK3aBjFcOe,"1,2",4,5,R_W3ry4pZtjU400bD,"1,1",5.0,3
R_XSvvOAs6k43MN5D,"1,1",4,14a,R_3IYJyLDmqkuc1Yi,"1,2",4,7,R_2e2Og83R5HfSVcK,"1,1",5.333333333,3
R_4NGL19xlusP6dzz,"1,1",6,13,R_8eNJVzGC3LpHDrj,"1,2",4,9a,R_1DzZF0lJVToGlTC,"1,1",5.666666667,3
R_1myL5SO6zVV5MON,"1,1",6,14a,R_AaGCQMgUSQhPBpT,"1,2",4,9b,R_zSj252gTfOwOMO5,"1,1",5.0,100a
R_3QShP9MAaNmoOU8,"1,1",4,14a,R_3M0eddgfMSeN8UI,"1,2",4,18,R_8uBR5tpbIiy1cUV,"1,1",4.5,13
R_OMSE2DyDZdburND,"1,1",6,13,R_1kTBTUlfnTNdXPH,"1,2",5,100a,R_ANjvMuNlfXpK3dv,"1,1",4.5,13
R_3EG7IrQI8xnCbl6,"1,1",5,5,R_33vZ7znercsWYpG,"1,2",5,5,R_2VKfrJpF2Dqty5c,"1,1",5.5,13
R_1PaWzFxrjPyCv7E,"1,1",5,7,R_33vZ7znercsWYpG,"1,2",5,9a,R_tM2Db8sNsCs9VtL,"1,1",4.666666667,51
R_1GiLe4S9e9sGGyt,"1,1",6,7,R_2tnGN6nDqcDRUee,"1,2",5,1,R_27CpIkziFSSrPpY,"1,1",4.0,needs more info
R_3HMoGftCBhSulUC,"1,1",5,7,R_WBcATVZlHs8eQb7,"1,2",5,7,R_1E56GlpSDUE0rRf,"1,1",4.0,18
R_3HMoGftCBhSulUC,"1,1",5,12,R_515IXhl41upn47T,"1,2",5,7,R_cC8yQ2DhH5WxmjD,"1,1",4.5,18
R_s6F9xR4rGhdkaWd,"1,1",6,7,R_2nnrJ11hxceyA6Z,"1,2",5,4,R_1K2vKTQLgBTptQu,"1,1",4.666666667,3
R_2uBjAPOPLuyPbgZ,"1,1",3,8a,R_2nnrJ11hxceyA6Z,"1,2",5,7,R_eb2sO3XqOqQBVcJ,"1,1",5.333333333,3
R_2dFIJo14R31DU0z,"1,1",4,needs more info,R_1g0CLi12xYDM4G8,"1,2",5,5,R_3kM6WCbpirJxWXF,"1,1",5.666666667,3
R_1Ka9URSJEyFVq40,"1,1",6,13,R_etzrUl0V85ox4sx,"1,2",5,9a,R_vJsONL4PL2FStJn,"1,1",6.166666667,13
R_1FKw4ApwD10BpQ5,"1,1",4,14a,R_vidqTHwAmtH8rLP,"1,2",5,7,R_1FblJSRgwmu97KT,"1,1",6.166666667,13
R_3J8jVBahl5XPpqS,"1,1",6,5,R_21Fh2h9AQEtS4Jg,"1,2",5,5,R_z6ZKlfOCpwegMkp,"1,1",6.333333333,18
R_1hBeTyweNvw69G9,"1,1",6,3,R_2zjvyGBd5qy8HJr,"1,2",5,8c,R_bJj5WCV6WUgY2I1,"1,1",4.666666667,1
R_2WvU5Pk3FUgD30e,"1,1",6,13,R_2OZRuIf0QKLlaR3,"1,2",5,7,R_AciiA4NBwvdOkSd,"1,1",4.166666667,100a
R_1Dq0jBFRtvT6sZz,"1,1",6,13,R_a3l7OwunV6Naaqt,"1,2",5,7,R_a5CKAPp4xLY8DAt,"1,1",5.5,100a
R_W3ry4pZtjU400bD,"1,1",6,3,R_3OqVsiSzsRZs870,"1,2",5,9b,R_Rh73RXFtNyIFvZn,"1,1",4.166666667,100a
R_2e2Og83R5HfSVcK,"1,1",6,3,R_2tLFtCD7tkJELUz,"1,2",5,7,R_Rh73RXFtNyIFvZn,"1,1",4.166666667,9
R_2e2Og83R5HfSVcK,"1,1",6,13,R_1l67SlM7WmXvqeM,"1,2",5,1,R_2UWoBJyNBUpxjCI,"1,1",4.0,100c
R_1DzZF0lJVToGlTC,"1,1",4,14a,R_2R4bvlzwcFLZ8F7,"1,2",5,needs more info,R_3j3erk8wiPOJPEk,"1,1",4.0,13
R_zSj252gTfOwOMO5,"1,1",5,7,R_1gw1RdTp9HiqoBo,"1,2",5,9a,R_1pAUZP8mgjs4r4U,"1,1",4.5,13
R_8uBR5tpbIiy1cUV,"1,1",6,100,R_2V1ryLwEwhNiLRY,"1,2",5,7,R_RqKHf9xhCEXOcFj,"1,1",4.5,13
R_ANjvMuNlfXpK3dv,"1,1",6,8b,R_29jeKzxal9yyt0n,"1,2",5,needs more info,R_1BXEt9j1GQszuJI,"1,1",4.666666667,13
R_2VKfrJpF2Dqty5c,"1,1",5,13,R_Y67OSKBI7W8ADIJ,"1,2",5,5,R_ZaGvMy4oZcs5bUZ,"1,1",4.833333333,13
R_tM2Db8sNsCs9VtL,"1,1",5,7,R_wWNp8lNrIOaFhmx,"1,2",6,5,R_PtegQYUtltuYEDv,"1,1",5.0,13
R_27CpIkziFSSrPpY,"1,1",4,14b,R_cGxxOVGxJtA0zGV,"1,2",6,5,R_24GlsralsWk1eSo,"1,1",6.5,3
R_1E56GlpSDUE0rRf,"1,1",7,13,R_SV8an8rmKin6FSp,"1,2",6,7,R_1Caa0G9EIGX6Qpg,"1,1",3.0,52
R_cC8yQ2DhH5WxmjD,"1,1",7,3,R_SV8an8rmKin6FSp,"1,2",6,10,R_1Ehfkxg7mst2ZRk,"1,1",5.5,7
R_1K2vKTQLgBTptQu,"1,1",6,13,R_1nT4PAmKAg04xwY,"1,2",6,5,R_1hG7vN9Rp1z9BiW,"1,1",6.166666667,3
R_eb2sO3XqOqQBVcJ,"1,1",5,3,R_1nT4PAmKAg04xwY,"1,2",6,7,R_2ze7bSt92pNunNl,"1,1",6.5,51
R_3kM6WCbpirJxWXF,"1,1",6,3,R_2eQpaNQHT2ku1Q8,"1,2",6,7,R_24pXs0HIBlTveWk,"2,2",3.833333333,???
R_vJsONL4PL2FStJn,"1,1",6,13,R_cT4ONGCQ4CUixj3,"1,2",6,4,R_1ohcX8Ecy4q13yk,"4,2",4.0,+
R_1FblJSRgwmu97KT,"1,1",7,13,R_23VpXJSUECrF7kL,"1,2",6,7,R_3Gj1MNKiCytRIh0,"2,4",5.166666667,1
R_z6ZKlfOCpwegMkp,"1,1",7,3,R_1f7yeazVXcjgMGR,"1,2",6,1,R_2s0UDaDT3orjmXr,"1,2",4.5,1
R_bJj5WCV6WUgY2I1,"1,1",6,1,R_2sQMctRVnJkQLGv,"1,2",7,1,R_2s0UDaDT3orjmXr,"1,2",4.5,18
R_bJj5WCV6WUgY2I1,"1,1",6,5,R_2B4pdjfrqXys8po,"1,1",1,100c,R_3kijUXyN8t5i5Dg,"3,1",5.166666667,10
R_AciiA4NBwvdOkSd,"1,1",6,7,R_32L7kRC1NXAVHnV,"1,1",3,9c,R_3kijUXyN8t5i5Dg,"3,1",5.166666667,concern for human error
R_a5CKAPp4xLY8DAt,"1,1",7,7,R_1QnEYVxZ9KB0EJT,"1,1",4,100a,R_2uwvSVdTPipRI1e,"2,1",5.0,100 a
R_Rh73RXFtNyIFvZn,"1,1",6,7,R_XSvvOAs6k43MN5D,"1,1",4,1,R_6nGomHnX2MlXZIZ,"5,4",5.333333333,100a
R_2UWoBJyNBUpxjCI,"1,1",5,100,R_4NGL19xlusP6dzz,"1,1",4,7,R_tMnDQ1YCcxicgqB,"5,3",3.0,100a
R_3j3erk8wiPOJPEk,"1,1",7,1,R_1myL5SO6zVV5MON,"1,1",4,4,R_2RWCEpgYzau7des,"5,1",6.0,100a
R_3j3erk8wiPOJPEk,"1,1",7,5,R_3QShP9MAaNmoOU8,"1,1",4,7,R_1pDORcjdazQg49R,"4,2",4.0,100a
R_1pAUZP8mgjs4r4U,"1,1",7,1,R_3QShP9MAaNmoOU8,"1,1",4,9b,R_qyIRjlHl5svTa6Z,"4,1",5.5,100a
R_RqKHf9xhCEXOcFj,"1,1",6,1,R_OMSE2DyDZdburND,"1,1",4,4,R_3MlMRikyPdmXAQ3,"3,4",4.166666667,100a
R_1BXEt9j1GQszuJI,"1,1",5,100,R_3EG7IrQI8xnCbl6,"1,1",4,7,R_3lFHK1walGecKIJ,"2,3",4.333333333,100a
R_ZaGvMy4oZcs5bUZ,"1,1",5,7,R_1PaWzFxrjPyCv7E,"1,1",4,1,R_33jYbHgGDuCos3q,"2,3",5.666666667,100a
R_PtegQYUtltuYEDv,"1,1",6,1,R_1GiLe4S9e9sGGyt,"1,1",4,7,R_1K88X60xTmgNIFZ,"2,2",5.333333333,100a
R_24GlsralsWk1eSo,"1,1",7,7,R_3HMoGftCBhSulUC,"1,1",4,7b,R_PHbwnOPphUalcXv,"1,3",6.0,100a
R_1Caa0G9EIGX6Qpg,"1,1",4,9,R_s6F9xR4rGhdkaWd,"1,1",4,9c,R_1N3ov1VVclUBWdy,"1,3",5.833333333,100a
R_1Ehfkxg7mst2ZRk,"1,1",7,1,R_2uBjAPOPLuyPbgZ,"1,1",4,7,R_TiU724PwGPzs5Et,"1,2",5.666666667,100a
R_1Ehfkxg7mst2ZRk,"1,1",7,5,R_2uBjAPOPLuyPbgZ,"1,1",4,9b,R_2EuiajI0jg8w2G5,"1,3",6.0,100b
R_1hG7vN9Rp1z9BiW,"1,1",6,3,R_2dFIJo14R31DU0z,"1,1",4,7,R_3kdIca69q065NSC,"5,4",3.0,100c
R_2ze7bSt92pNunNl,"1,1",7,100,R_2dFIJo14R31DU0z,"1,1",4,9c,R_dopDBiyB8HbsRmV,"2,3",3.833333333,12
R_24pXs0HIBlTveWk,"2,2",4,14a,R_1Ka9URSJEyFVq40,"1,1",5,7,R_2Ehg1Tc9k4Lrpdg,"4,1",6.666666667,13
R_1ohcX8Ecy4q13yk,"4,2",4,100a,R_1FKw4ApwD10BpQ5,"1,1",5,7,R_2AHl1cbYaXmI59v,"2,1",5.0,13
R_3Gj1MNKiCytRIh0,"2,4",5,1,R_3J8jVBahl5XPpqS,"1,1",5,7,R_2AHl1cbYaXmI59v,"2,1",5.0,18
R_2s0UDaDT3orjmXr,"1,2",6,1,R_3J8jVBahl5XPpqS,"1,1",5,12,R_2fvvIsdj5MzFBIp,"5,4",6.0,13a
R_3kijUXyN8t5i5Dg,"3,1",6,5,R_1hBeTyweNvw69G9,"1,1",5,7,R_2PgUkSG99V9UpLh,"4,1",3.0,13a
R_2uwvSVdTPipRI1e,"2,1",7,7,R_2WvU5Pk3FUgD30e,"1,1",5,4,R_2flC1tHmV45vUIi,"1,1",5.833333333,13a
R_6nGomHnX2MlXZIZ,"5,4",6,5,R_1Dq0jBFRtvT6sZz,"1,1",5,9c,R_2QsTZxb0arzAQpE,"5,4",5.833333333,13b
R_tMnDQ1YCcxicgqB,"5,3",5,100,R_W3ry4pZtjU400bD,"1,1",5,7,R_1IRTakQUR7C5N0B,"5,4",4.333333333,13b
R_2RWCEpgYzau7des,"5,1",7,100a,R_2e2Og83R5HfSVcK,"1,1",5,5,R_1inzpefVQlL2Byi,"5,3",2.833333333,13b
R_1pDORcjdazQg49R,"4,2",6,1,R_2e2Og83R5HfSVcK,"1,1",5,7,R_3oEETqzLtM2Vd57,"5,3",4.666666667,13b
